event_id,step,txn_type,amount,risk_score,severity,ml_score,is_alert,label_is_fraud
156f2373df8b6f5acba29c2cc2413b2bb288ea5d,334,CASH_IN,734470.73,3.576106973923743e-06,low,8.940267434809357e-06,False,0
d589e5dabb3f7e94e5570319768f7c16ae508ca3,330,CASH_OUT,167895.95,3.917721041943879e-05,low,9.794302604859696e-05,False,0
a7588d80de4225cbdc2c1987226e7d867652d642,185,TRANSFER,457303.47,0.24262000257719119,high,0.0005830561276525,True,0
c3cc64e613b5ce17a130c7646bd35832a6bc32ef,164,TRANSFER,20021.48,0.28033399049119245,high,0.0006347395246848,True,0
bb1e27098945937cea35dd85b32ecbb1ce9072b6,136,CASH_IN,341059.13,3.0069917556829754e-06,low,7.517479389207438e-06,False,0
eb40014b505d892927bec43f2b21ce39a2139cfa,187,TRANSFER,24453.24,0.3807354767482601,high,2.5970255592255853e-05,True,0
b4df2082067ba9cab82cac4c011b9af3894d8c0e,230,TRANSFER,21294.43,0.31340067960626977,high,1.0194117749051657e-05,True,0
132288c7dd8aa389581e3ed336c414e3a30c838f,158,TRANSFER,1104685.52,0.4369780323672135,high,1.5594616343150847e-05,True,0
933ca7a49734d47b747efe58f4a45e497645261a,328,TRANSFER,1256387.82,0.21935154757832379,high,3.57946046278812e-05,True,0
625f2a3e9fd9e74c0f8a2332e5c2d2f7942cbb1d,330,PAYMENT,26535.78,1.0874971849261783e-06,low,2.7187429623154458e-06,False,0
4a86e01b7d291d24be7fea6c30b66758c0002cea,16,PAYMENT,22514.41,1.0725025640567763e-05,low,2.681256410141941e-05,False,0
10b5f0d5f5d456e90102eb64a60b6917aed5ab65,327,TRANSFER,1704.37,0.49561107541277144,high,4.266905762051465e-06,True,0
bedfc7f3f92762555a46b688d07a474a06852fc6,332,PAYMENT,190494.57,0.0001170263509266,low,0.0002925658773165,False,0
17b11e6861f6cbf3ec85f2b76c6418cdce857df8,235,PAYMENT,29614.21,1.942070412042085e-06,low,4.855176030105213e-06,False,0
c6b9b47a3c760c55322ee5217a86e8b8ad485de2,284,CASH_IN,1131130.9,3.8138732634251937e-06,low,9.534683158562984e-06,False,0
e30726f7399a53345884a271e8f23c56a96568b9,254,CASH_OUT,39245.03,0.0002834074199199,low,0.0007085185497999,False,0
6a773c7ee468e155edb1f099f5f5e7142fd8b6e6,209,TRANSFER,574651.46,0.39067095986930134,high,2.142994344467297e-05,True,0
2fd7f800465386081fb96b909c6c1f0ed2991bb2,308,PAYMENT,15487.5,5.632890406559454e-07,low,1.4082226016398636e-06,False,0
0eb9c2bff72293aeda361d9f2d6affa916483f88,153,TRANSFER,1392989.55,0.47748672456265645,high,0.0005065236473456,True,0
0f5e33daa89c6ff1933eaac2be5b54bfa0d2459d,10,TRANSFER,2698858.82,0.4294207359199258,high,8.675443496031221e-06,True,0
a69735ecb1bf7f845724090c15b788473dfeed7e,190,TRANSFER,240.88,0.33421893090032817,high,9.272647730540484e-06,True,0
2e55b86fa2df40ecaa277afb340573269d132318,297,CASH_OUT,348636.78,0.0005230398382991,low,0.0013075995957478,False,0
d072f1d7e9059e670606f1dc03e5597761076644,396,TRANSFER,236564.06,0.4926252484166755,high,9.878172022581566e-06,True,0
f061418a4f3595977ab508ae7f3170d3544977a2,378,TRANSFER,451867.7,0.33830357387260945,high,2.331615542061627e-05,True,0
a1cd1158ca4cd9131c77edb53e403c109e5fff6b,538,CASH_IN,228479.31,1.3522862900572363e-06,low,3.380715725143091e-06,False,0
f93aae2fa36ad218c5232e88bb8af5575a698a6b,214,TRANSFER,587491.69,0.4765590939913428,high,0.0023992736823856,True,0
031551e8d23e1a58ed51c7bb6948817cf0a5e145,299,TRANSFER,988373.93,0.2751268236517825,high,0.0013110626023262,True,0
e5a2f160f78f4df8c74c57fa217322e095a87c65,321,TRANSFER,1210201.71,0.465969389231642,high,5.037829396314919e-06,True,0
b0b2c6347e8df9cf8214fb7655713a64ba586da3,403,TRANSFER,73446.92,0.2294636721365063,high,0.0005006502615287,True,0
2dbb6eb32f544447c486acf434d04ae67ae5c003,138,TRANSFER,358703.37,0.3945370652712497,high,6.535237389471149e-06,True,0
036b48cf5f3295986a14fe6b1fe002b329937a3b,187,TRANSFER,1513426.68,0.5249814868899227,high,0.0003251009329687,True,0
e015a11538ca4c386b4101baab777609c9953c09,276,TRANSFER,193682.55,0.38438358371772346,high,4.294854988984298e-06,True,0
04825f233e67ef3ef871032888593edc3dc27290,396,CASH_OUT,1557711.55,0.0005274927709251,low,0.0013187319273129,False,0
90007daff126b0015534ee10740ec71d53b0f7e5,33,CASH_OUT,65464.95,0.0003206486813724,low,0.000801621703431,False,0
ccefdbe1bbe7c8138941c6a3cede16b679761b6f,309,CASH_OUT,592491.98,2.698080206755549e-05,low,6.745200516888872e-05,False,0
c2518352cea5bff8c92ff96f6dfbef4a2ce4b629,201,PAYMENT,8296.35,4.562451522360789e-07,low,1.1406128805901972e-06,False,0
1d889ad5ccae7cfc843b9517296613037b451558,239,PAYMENT,20910.58,1.987724390346557e-05,low,4.969310975866392e-05,False,0
8541e8d7d5afa7dafd59c5f9bc6b7d030bcb69d1,16,CASH_OUT,1123974.89,0.000326715176925,low,0.0008167879423126,False,0
ef0ea1d2127f4e5c44feca77b30fcbd74d4406d3,208,PAYMENT,27049.85,1.0725025640567763e-05,low,2.681256410141941e-05,False,0
3610c01ed182390334e4fb129663153ed458ccdc,161,TRANSFER,3500614.72,0.0900820082321297,low,0.0002050205803243,False,0
a61823b820060eb107c35950fe9e9d6d3fd16ee1,251,CASH_OUT,1087506.67,1.0474758164491505e-05,low,2.618689541122876e-05,False,0
05e6ab4cc71a7d5dd2703a0468139cabeddf1484,130,PAYMENT,315.91,1.518046483397484e-05,low,3.7951162084937096e-05,False,0
ba396b1288dbcd1e66ed81aa077679911eb88f29,211,CASH_IN,318103.4,4.658495890907944e-06,low,1.1646239727269858e-05,False,0
34cd988545584d8c35b3055958cdda800152a4be,159,TRANSFER,17639.83,0.3229110551522257,high,1.830468818297959e-06,True,0
5e1d3da5749eeac18e9488f3c5127fd471ad795e,352,TRANSFER,13776.16,0.2545842005479385,high,3.284912281742436e-06,True,0
82e73a54c43f0f7ed9203d0c400738b112f0a0bd,229,PAYMENT,16308.22,1.4071482291910798e-05,low,3.5178705729776993e-05,False,0
e1b7839c16a2164bcfb73efa8d86d83e6cf9b63e,349,CASH_OUT,1366359.82,0.000153304869309,low,0.0003832621732726,False,0
f8453737eb3727eb50187d61b24fb48da3c102cb,372,TRANSFER,118851.78,0.20492927520419732,high,0.0001303555909544,True,0
8bc0923e7c2bd77c7d7b6c8268743f29b1e82005,302,CASH_OUT,1298689.42,2.5961748178815477e-06,low,6.490437044703867e-06,False,0
edf7ce499a3fdba891897fb3e219315002210017,138,CASH_OUT,234972.93,8.22247238829732e-05,low,0.0002055618097074,False,0
3f133b51e5b0edfe7be9b07cdf4b588a28ea669e,686,TRANSFER,4487464.46,0.0900720171723514,low,0.0001800429308786,False,0
9ae0733700c7757265f593f6695d42eb63529c29,162,TRANSFER,66856.11,0.4607359988711459,high,2.1094288968015466e-05,True,0
59de92ec8cdd0fa62f77e06baf6ee2b1cfc9c379,238,TRANSFER,12435.22,0.47206778488841955,high,6.402201688615605e-05,True,0
8629238d9d0bc11d9bb5fbb2da6b2a807ba4c8c0,201,TRANSFER,944519.01,0.0900529186741914,low,0.0001322966854786,False,0
51d592437b1936e86e013edfa608cc932d09e740,310,CASH_IN,1261424.67,5.8182460634270685e-06,low,1.454561515856767e-05,False,0
b5e7c93fd8181245421efd3b37ee4cfb1bbe9357,300,PAYMENT,4167.9,1.2070601769664792e-06,low,3.0176504424161976e-06,False,0
f0349a8a6532e28094c30ac10055e39aa4f52362,95,CASH_OUT,693449.08,0.0020012356340885,low,0.0050030890852212,False,0
8a5cfb0878bc477ba0618ff271607eeb044aa62f,279,CASH_OUT,1040725.58,0.0002266585594043,low,0.0005666463985107,False,0
df2e10e0338dda0ac5d2307cd74933996c1ca7a6,163,TRANSFER,370238.61,0.23417313005817741,high,2.384031176916324e-06,True,0
8cebc681e9a3a8946a14a32d04f13049a439c19b,372,TRANSFER,1983086.38,0.4878101394211781,high,3.970161560573615e-05,True,0
b2bd6b0dff3cc2a1812ca2821f8ec6faec806d92,235,TRANSFER,49021.18,0.4342766981351209,high,2.502064717191388e-06,True,0
a9c6f69fa6a68bad8f66b4b67204d3862b75e780,260,CASH_OUT,490433.47,6.702765822410584e-05,low,0.0001675691455602,False,0
8349a0ebf8b254a3cd13d06aa91c44a553b611ff,229,PAYMENT,3360.65,1.349346130155027e-05,low,3.373365325387567e-05,False,0
cc4b0e30ee623b48d815b5bd13417ee22741232d,301,TRANSFER,951452.31,0.26216811255527844,high,0.0014753935392946,True,0
5820bbd3eeaaa44cc530932a7f218bf48163119a,11,CASH_OUT,813178.41,2.7772666726377797e-06,low,6.943166681594448e-06,False,0
cd39523cedb725ba8e2d9bc1b0e67d087e4e8f80,140,TRANSFER,85595.24,0.3669377845301471,high,0.0072343661449849,True,0
bfa29c3084b1fe8e145c41f337478cfffdd9a384,259,TRANSFER,57609.85,0.4757273433976503,high,3.012517709066742e-06,True,0
af99f27805aa2a5b6ff7d6cb07b3d6038f80d9de,375,TRANSFER,814209.6,0.46245229467567694,high,1.3370983651839197e-05,True,0
62b71c366d67b0e9a2e8fe5295b1590415b80dc9,298,TRANSFER,932172.14,0.4750634584228752,high,0.0006148975808173,True,0
1af067884cf1f660278630f683937f3285a30c4f,358,PAYMENT,155560.3,2.837491920217872e-05,low,7.093729800544679e-05,False,0
3d96f6cb44fdcd2d8b2f5914b0f2c31ead7c6b72,306,TRANSFER,7089.88,0.4893746790423583,high,7.942786623971188e-07,True,0
f92d479d22f6d7a1cf00f73986d6865bbbe1065a,546,CASH_IN,1032651.91,7.239951810333878e-06,low,1.809987952583469e-05,False,0
faf82b7ea50c37803b82984b04355db60eafddff,280,CASH_OUT,749137.61,0.2105817954894155,low,0.0014544887235388,False,0
d823463e63c836efca13b2af068a7ec4a8c9ee0b,167,TRANSFER,19023.18,0.2250712346316078,high,6.562467660842231e-06,True,0
c8249ffee52a24b2b766ac49d9f4851e27948409,396,TRANSFER,691671.8,0.3181014827444175,high,0.0025466005317866,True,0
23c845393f014fe2605e4cb043003842c2e0fe36,345,TRANSFER,1591732.07,0.0903210022579878,low,0.0008025056449696,False,0
865a65c3652fd9cb252948ad4b56f1d018db8f64,397,TRANSFER,195125.02,0.2510155764606561,high,8.349763083970174e-05,True,0
c524183abe9c2115dca4b94a3f0689453d2380bf,181,CASH_IN,969256.2,6.225550896488131e-06,low,1.5563877241220325e-05,False,0
498e2ce8272efb7066b3413ad04c26afcd47f847,178,TRANSFER,5125086.79,0.34862632485396156,high,1.1208269370399648e-06,True,0
40f3ff8779765a2a224d2c9eda587b7a1071a825,400,CASH_OUT,346437.17,0.0006054038647562,low,0.0015135096618905,False,0
706bf82481c918fb2177847900b1766913cf15f1,203,CASH_OUT,89385.85,0.0001937947585247,low,0.0004844868963118,False,0
2e4329fee48306f67a08c4be415f6931cb1acdfd,202,TRANSFER,2034779.72,0.4824988250218266,high,0.0005378084606491,True,0
c1f21a3c933f623535e939f404cbfc89808bc94f,259,TRANSFER,1020666.7,0.4028146701215458,high,2.2455236830865036e-05,True,0
7e85d540d5e56f746b0094ef1f62cc5f8d42d0b3,255,CASH_IN,235468.52,2.7194916037842637e-05,low,6.798729009460658e-05,False,0
4bead46f6da4d71bb219a78aea0366ccbc700222,180,TRANSFER,672246.02,0.39392973226837424,high,4.052127223985735e-06,True,0
7678496809589a47a67852c054a06f3993c01ac9,305,TRANSFER,300174.85,0.2560091715045156,high,3.840050339931622e-06,True,0
e0f4b1ccb05002835b663f7318306edb68d84a33,133,TRANSFER,91727.06,0.48131917178926403,high,1.885507117549423e-05,True,0
ee024c04987c26a9c50ae531999ab0caef2b7f0c,327,TRANSFER,6161975.27,0.38076781973345386,high,0.0005745443631894,True,0
3f3f5862170eac3d4918e557d52dec845a024ba1,180,PAYMENT,45305.31,4.361273022368551e-06,low,1.0903182555921376e-05,False,0
119567cd616727bb232f3a96afb475c5845ea0cf,162,PAYMENT,70226.85,2.831135680025909e-06,low,7.077839200064773e-06,False,0
2f987ec0004989cad8affdc1ba64f705993bab77,380,TRANSFER,509686.54,0.39771114030820603,high,0.0019413122208788,True,0
28cb706a754e2c787668f70bd887a51d8f4682bf,709,CASH_OUT,959204.87,2.8463638955145145e-06,low,7.115909738786286e-06,False,0
47895404d74c8e21f3b50f1ebf6fe78dcb5a6269,131,TRANSFER,55114.27,0.38974246897751125,high,2.149642568838317e-05,True,0
5ef531325b6badf1095f177a7f641b521c267795,503,TRANSFER,307732.48,0.24861015480603954,high,0.0019055831944569,True,0
0ca773d3b03d36c571275abd56c61b5d320bea82,328,CASH_OUT,1827911.11,9.848915397014934e-07,low,2.4622288492537336e-06,False,0
7539288d11d6ab75ce22b1c3f7dff9bfb1c436fd,235,PAYMENT,23555.98,5.066804078524001e-06,low,1.2667010196310002e-05,False,0
9eb28abd22a684d9041d8b38562413822a27aac6,8,TRANSFER,206305.3,0.28185329705285395,high,6.260124791879207e-06,True,0
678766ed2bc1288a211a4c367f35d070bb6aded2,260,TRANSFER,15979.2,0.24867684703530715,high,5.716638042940758e-05,True,0
327acba77ef41801dea0490484ebfd5410dd06bb,687,PAYMENT,40067.41,2.228498851764016e-06,low,5.57124712941004e-06,False,0
7ceba6c5c37422c3c33beaaa7274c14264600a10,132,CASH_OUT,1325138.13,3.748777089640498e-06,low,9.371942724101244e-06,False,0
022d0eed27a5c94c166a4706196c23e27d974268,522,TRANSFER,1515417.5,0.336524799824053,high,0.0006777407834306,True,0
551fe2f3cc49d82f156c31000e0f3588f9e07e03,348,TRANSFER,4309.82,0.257136970834835,high,2.779858732537832e-05,True,0
1398800d1a3e301ae9dc8b44afbba58277ea1f60,308,PAYMENT,39354.19,1.7816426407080144e-05,low,4.454106601770036e-05,False,0
762fce7a384490aad2934545f1bff3dd15b7485e,43,TRANSFER,283701.21,0.3625247405914201,high,7.922731128928717e-06,True,0
998409479d6220503f6d73d7eec6a91495a79c7d,303,TRANSFER,208604.34,0.23866447685143988,high,3.1386257433041465e-06,True,0
886df5c41faf9b8d5ecba71574f1948156ef5c83,185,TRANSFER,11998.84,0.40687680444384206,high,0.0005192551179789,True,0
377bb9388b6722950556f6215de218fc55923a89,346,TRANSFER,83384.07,0.48319979708203215,high,3.914830813300796e-05,True,0
d3bb94e92e5e9f6eb188f46755e0065a8361a2bd,476,CASH_IN,708001.41,1.2184170918771998e-05,low,3.0460427296929996e-05,False,0
8b5bee2fc7bd30e1e0a358ef7792abd515069710,283,CASH_OUT,730595.83,0.2200543819367885,low,0.0251359548419713,False,0
e82d4c859e2bd2b2103df864b090ac84812ff35d,331,CASH_IN,276907.11,1.9716191673069263e-06,low,4.929047918267315e-06,False,0
6bde221d72498c08189bf7fb12030a8aa57ebf37,236,PAYMENT,18795.58,2.82543885987252e-05,low,7.0635971496813e-05,False,0
22dbdce581ea06eba0e5a9af6e742d10f7a73c95,226,PAYMENT,35015.17,8.034933125600219e-06,low,2.0087332814000547e-05,False,0
e0e8740c7fc1aaa2c49977d37e8b9a758281edf9,282,TRANSFER,552275.99,0.4283083044045826,high,4.581275334203383e-06,True,0
d535a102b0708dde0d6b2932bd1a902ccf282866,204,TRANSFER,24809.39,0.45291792670065417,high,1.1360273219906958e-06,True,0
676513a381a5a1d5c9151f80a15e12a4cc062607,284,PAYMENT,69103.79,1.594358909642324e-05,low,3.9858972741058096e-05,False,0
1dd3c0cf83d5354bd330b4ae76aa63d8d00fca22,297,TRANSFER,493921.77,0.43331321354987523,high,0.0006027426570653,True,0
6ba69e6a9e14ca3354ba1274e1be0c2e36ae8ec3,186,CASH_IN,47099.52,1.8442355212755505e-06,low,4.610588803188875e-06,False,0
70b057443e175aba679d77b67cbfa8a53fd8ff91,522,PAYMENT,59480.77,2.1998777810949832e-05,low,5.499694452737458e-05,False,0
d39ea98dbbc26c94081b67ba96c9edf0d8123875,213,TRANSFER,6715.86,0.25192507784750573,high,4.4753611291525885e-05,True,0
df5cba7627e7339b2d064b55133c048e925f399d,185,PAYMENT,29335.46,2.76112823485164e-06,low,6.902820587129099e-06,False,0
e66f17cac34cd0f04228c10d1360f938fa028e42,156,TRANSFER,51118.57,0.21910027836467086,high,3.003922529387637e-06,True,0
4497efdd98c0e42da50c688596efa2ae035b4a1b,13,TRANSFER,300127.34,0.4481036818353749,high,3.193632437614724e-06,True,0
69aa18ad77dfc6e87dd517375f187fa229f37f61,349,CASH_OUT,405906.21,0.0009000954218208,low,0.0022502385545521,False,0
a42296f0bdf749e04ede03288eaf50a529389564,403,TRANSFER,429359.47,0.421302416317668,high,0.0019457075977697,True,0
a88ebf0959f35eea948ea106f3f4850173a0ee9b,163,CASH_OUT,1241727.8,0.0003947886172682,low,0.0009869715431705,False,0
c7c969ab6b839a5735082b669017c8728ef2d181,204,CASH_OUT,646183.34,2.3754665744490924e-05,low,5.93866643612273e-05,False,0
fc2e2566ad8e3a2e1d068483d5bc426d6b95ee7f,405,PAYMENT,18094.8,5.913989662076347e-06,low,1.4784974155190866e-05,False,0
4d6eddeb39b34e9dcf0824b87f56f056b10b7158,309,TRANSFER,141378.89,0.20026480736001662,high,4.355577402748168e-05,True,0
fb7cb427943669f7bdf5d479703ab7fc643c8133,331,TRANSFER,91379.13,0.3795777252306665,high,4.794629421667196e-05,True,0
8156a3769af6c4d52c7369a4fa67d210967dedbb,19,TRANSFER,357041.75,0.3061615987567164,high,1.001739929051837e-05,True,0
9cdb30cb249d746f857d5da794f2afec226fb9be,140,TRANSFER,7044724.83,0.3274203102761341,high,0.000710277352482,True,0
770e696ee13c55242b39842e0284440bb681764f,330,PAYMENT,44752.22,2.1998777810949832e-05,low,5.499694452737458e-05,False,0
35151067df410101e156e1b28e71f59a007acac3,301,TRANSFER,316387.53,0.3001948407489933,high,0.001675117528066,True,0
51a8f0d7a6246afdd01da32967ddfd0ecdb425d2,395,TRANSFER,486325.81,0.22107057950979686,high,1.42060946473066e-06,True,0
50fd3e9caa29ff3e37356d37c34ce713c8879e22,351,PAYMENT,104686.98,2.7444344596005977e-06,low,6.861086149001494e-06,False,0
a23c45cb2377afcde5d505283737dca2e55867bc,184,TRANSFER,1078250.73,0.6851044852972992,high,0.0007415221189148,True,0
a5a7849bedefb6518ff59186a702e4d4fcefeca9,280,TRANSFER,321653.39,0.29411107190878666,high,0.0012006177566945,True,0
cf7cca7702228f743a8f073cfbbc9ac18fd3f007,251,TRANSFER,344708.87,0.4946735063371499,high,1.0742737686086912e-05,True,0
d64993ca4fc2f74820c21ed42ad2c80e795f68cb,9,CASH_IN,514138.55,1.807435546652414e-06,low,4.518588866631035e-06,False,0
9e3a6dfc69aea215acfea3bf752f5d938415e334,300,CASH_IN,667956.08,3.228134664823301e-06,low,8.070336662058253e-06,False,0
4cad3002771390cbe3591b02ed17de394d756d44,508,TRANSFER,1012100.16,1.0,high,0.9986926913261414,True,1
90ae7382cac0cfe29c02dfe5e90aa4bd134ff324,10,CASH_IN,648430.06,1.0803512850543485e-06,low,2.700878212635871e-06,False,0
c5b19a7610ada8cb18b8b2f3a9ae9baa48e296ad,670,PAYMENT,10686.27,3.0672024877276274e-06,low,7.668006219319068e-06,False,0
a53d404e8647b79ee6e51cc41da85c4006cf3943,375,PAYMENT,34821.95,1.1113318032585085e-05,low,2.778329508146271e-05,False,0
0c41a238b1ea8ac14eb3985848c5920e3e8b34e4,17,TRANSFER,989862.47,0.4666206604870931,high,0.0001315922418143,True,0
8a56c69afffbee4801e21b71c610fdb7678e8007,399,TRANSFER,494925.6,0.22340631749532774,high,0.0010367976501584,True,0
d5aae31de32523893672cbeb38781196553e3e20,306,PAYMENT,81633.43,3.941942122764886e-06,low,9.854855306912214e-06,False,0
41114fefda58440313d53ee36208e1a089970282,379,TRANSFER,291424.22,0.49605478656342966,high,0.0001936595217557,True,0
d1adbed5fa3cac3ba0c3d3749c0e87f623608120,355,TRANSFER,291425.57,1.1914789502043278e-05,low,2.9786973755108196e-05,False,0
0303a304b0fb83e9fa644a12c9e9ff8d21342292,695,CASH_OUT,190368.65,0.0004333822522312,low,0.0010834556305781,False,0
c4aa3dd0f5bdce506fba3e6a3b65674ebfe4522a,228,TRANSFER,234199.95,0.4953775168959929,high,5.01108252137783e-06,True,0
374c5c3e140d043d43a9e89c79e5ac5dfe1809ba,277,CASH_OUT,1175103.19,7.56842055125162e-06,low,1.892105137812905e-05,False,0
2f7f3370772f87e72292cd32341f4633c424ccec,187,CASH_OUT,344795.35,0.0001288512023165,low,0.0003221280057914,False,0
5965617dc7053d87352f03b7531b6f84966e2c05,281,CASH_OUT,722268.4,0.0004249219316989,low,0.0010623048292472,False,0
c35ab32b7574d68e7d39c12f96f2fd498c56abae,307,TRANSFER,50279.91,0.3094133277982908,high,2.4601711629657075e-05,True,0
2393c9d3b1c62a9c432948798cc1e5d61bddf5e5,280,CASH_OUT,399801.45,0.0001803844119422,low,0.0004509610298555,False,0
d860321c48604fe0ce66f6f46ca679028100be2b,298,TRANSFER,1756323.6,0.090000858799558,low,2.1469988951139385e-06,False,0
df8848d8ad9e1c50ce293aa9bea50061d8e8f35f,141,CASH_IN,290013.99,1.3549080904340371e-06,low,3.387270226085093e-06,False,0
fbeb1de98708bbb8a51406fb104d1d17615c406b,192,DEBIT,6653.66,2.8806049158447423e-06,low,7.201512289611856e-06,False,0
7309ea86e64d4354257798ad18a26c209625d552,520,CASH_IN,632352.79,7.389534584945068e-06,low,1.847383646236267e-05,False,0
8e9b01fd33725f967edc02af1f10456a23925aaf,210,TRANSFER,812856.3,0.252140351555353,high,1.8213051589555107e-05,True,0
78353bb8c434576d99deb141516aebd9b009cfd8,402,TRANSFER,140543.84,0.5026582672744682,high,0.7133761644363403,True,0
85574c6eee30da33882309068696d04b31bee3af,312,TRANSFER,44556.37,0.22417458762729428,high,2.7759033400798216e-05,True,0
aaa669e433e105273f6a3a9a6ff8209c149fc964,226,CASH_OUT,270712.39,0.0015740791335701,low,0.0039351978339254,False,0
9bed49a304d0ace53f0b683b04f9a644fb985b9a,157,CASH_IN,112620.29,1.1928371350222731e-06,low,2.9820928375556832e-06,False,0
aaa169b7f94d8bfbea3a6fa4b11882f54a2326b1,133,CASH_OUT,1431074.09,0.2100717606046237,low,0.0001794015115592,False,0
439ebc122ba71331ebd03a96db2286dbeafe5fec,255,TRANSFER,6030.43,0.2864961909610429,high,1.551544755784562e-06,True,0
e1e725e9edb8d96ba930ca39bd25bd19ae84afc3,16,TRANSFER,939262.62,0.0900491846061777,low,0.0001229615154443,False,0
305ce5e9ae071f03084a3c6e7e8fac16be856eb6,324,PAYMENT,2364.39,1.2402870925143362e-05,low,3.10071773128584e-05,False,0
b8d5a4388885d697faed2f00e0c15156af8ed73d,35,TRANSFER,672091.62,0.45607613265770997,high,0.0001168042290373,True,0
ce79bf8f08cb7a7e130cf5f76560bb58fe8314f9,238,PAYMENT,34507.87,5.526541281142272e-06,low,1.381635320285568e-05,False,0
2c9504879f88ab1340483d1cef3f41396922bebc,298,CASH_OUT,630367.95,2.1355273202061656e-05,low,5.338818300515413e-05,False,0
c8c806c4e998d6664f9d497386b783f9826c1ec6,253,CASH_OUT,304470.94,2.967760665342212e-05,low,7.419401663355529e-05,False,0
e415ef3268977c83941d1fbae19e5e44786a630d,356,TRANSFER,74810.83,0.3665400133385656,high,9.23488914850168e-05,True,0
f7c06c7a8139847b2782bc4e5324b15d5d6bf4fc,522,CASH_IN,179452.07,8.883143163984642e-06,low,2.2207857909961604e-05,False,0
7e7b9b204667dc476000d269dc571a1c4f0211d5,374,CASH_OUT,909741.9,5.373583189793863e-06,low,1.3433957974484656e-05,False,0
19c6e489ac547d44726ffb0c81a64de7d2e4ee0e,299,CASH_OUT,689339.38,0.0001247811131179,low,0.0003119527827948,False,0
3d72a972bc964c8960012e5e30e1eca3821b99cc,141,PAYMENT,35499.66,4.370944952825084e-06,low,1.092736238206271e-05,False,0
1d30b613ebb68a0fd26dc8788abcb25c343074f8,20,CASH_OUT,505414.69,0.0017786560580134,low,0.0044466401450335,False,0
6348a3f6046e032240c91ccadc857e7aed55cdbd,552,TRANSFER,24752.52,0.4750147014616412,high,2.6540279577602632e-05,True,0
c62233f2b44e565372746af2c7ec4c35f3cca9d8,301,CASH_OUT,912847.41,0.000189710012637,low,0.0004742750315926,False,0
